0,0.6498904558181763,0.782
0.1,0.6433499454021454,0.7901
0.2,0.6542711913108825,0.7894
0.30000000000000004,0.6575460206031799,0.7806
0.4,0.6678624111175537,0.78
0.5,0.6768712128639222,0.7786
0.6,0.6616831689834595,0.7795
0.7,0.7173391098499298,0.7676
0.7999999999999999,0.7248529115676879,0.7598
0.8999999999999999,0.7205067506790162,0.7557
0.10,0.7205067506790162,0.7557
0.20,0.7205067506790162,0.7557
0.30,0.7205067506790162,0.7557
0.40,0.7205067506790162,0.7557
0.50,0.7205067506790162,0.7557
0.60,0.7205067506790162,0.7557
0.70,0.7205067506790162,0.7557
0.80,0.7205067506790162,0.7557
0.90,0.7205067506790162,0.7557
1.00,0.7205067506790162,0.7557
0.10,0.7205067506790162,0.7557
0.20,0.7205067506790162,0.7557
0.30,0.7205067506790162,0.7557
0.40,0.7205067506790162,0.7557
0.50,0.7205067506790162,0.7557
0.60,0.7205067506790162,0.7557
0.70,0.7205067506790162,0.7557
0.80,0.7205067506790162,0.7557
0.90,0.7205067506790162,0.7557
0.91,0.7205067506790162,0.7557
0.92,0.7205067506790162,0.7557
0.93,0.7205067506790162,0.7557
0.94,0.7205067506790162,0.7557
0.95,0.7205067506790162,0.7557
0.96,0.7205067506790162,0.7557
0.97,0.7205067506790162,0.7557
0.98,0.7205067506790162,0.7557
0.99,0.7205067506790162,0.7557
0.10,0.7205067506790162,0.7557
0.20,0.7205067506790162,0.7557
0.30,0.7205067506790162,0.7557
0.40,0.7205067506790162,0.7557
0.50,0.7205067506790162,0.7557
0.60,0.7205067506790162,0.7557
0.70,0.7205067506790162,0.7557
0.80,0.7205067506790162,0.7557
0.90,0.7205067506790162,0.7557
0.91,0.7205067506790162,0.7557
0.92,0.7205067506790162,0.7557
0.93,0.7205067506790162,0.7557
0.94,0.7205067506790162,0.7557
0.95,0.7205067506790162,0.7557
0.96,0.7205067506790162,0.7557
0.97,0.7205067506790162,0.7557
0.98,0.7205067506790162,0.7557
0.99,0.7205067506790162,0.7557
