0.50,0.6704818645000458,0.7743
0.60,0.6724786923885345,0.7707
0.70,0.6728933140754699,0.7796
0.80,0.6602447242736816,0.7819
0.90,0.6700501088142395,0.7728
0.92,0.6589978387832641,0.7822
0.94,0.6752495277404785,0.7741
0.96,0.6927598611831665,0.7745
0.98,0.6641417396068573,0.7807
